Date,Content,Video title,Video publish time,Duration,Views from playlist
2023-10-22,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-10-23,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-10-24,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-10-25,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-10-26,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-10-27,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-10-28,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-10-29,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-10-30,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-10-31,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-01,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-02,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-03,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-04,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-05,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-06,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-07,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-08,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-09,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-10,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-11,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-12,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-13,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-14,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-15,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-16,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-17,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-18,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-19,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-20,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-21,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-22,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-23,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-24,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-25,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-26,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-27,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-28,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-29,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-11-30,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-01,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-02,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-03,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-04,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-05,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-06,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-07,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-08,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-09,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-10,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-11,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-12,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-13,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-14,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-15,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-16,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-17,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-18,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-19,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-20,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-21,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-22,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-23,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-24,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-25,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-26,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-27,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-28,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-29,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-30,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2023-12-31,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-01,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-02,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-03,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-04,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-05,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-06,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,1
2024-01-07,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-08,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-09,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-10,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-11,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-12,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-13,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-14,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-15,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-16,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-17,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-18,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-19,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-20,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-21,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-22,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-23,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-24,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-25,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-26,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-27,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-28,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-29,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-30,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-01-31,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-01,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-02,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-03,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-04,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-05,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-06,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-07,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-08,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-09,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-10,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-11,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-12,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-13,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-14,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-15,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-16,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-17,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-18,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-19,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-20,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-21,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-22,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-23,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-24,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-25,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-26,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-27,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-28,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-02-29,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-01,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-02,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-03,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-04,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-05,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-06,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-07,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-08,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-09,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-10,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-11,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-12,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-13,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-14,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-15,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-16,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-17,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-18,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-19,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-20,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-21,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-22,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-23,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-24,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-25,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-26,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-27,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-28,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-29,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-30,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-03-31,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-01,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-02,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-03,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-04,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-05,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-06,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-07,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-08,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-09,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-10,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-11,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-12,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-13,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-14,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-15,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-16,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-17,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-18,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-19,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-20,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-21,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-22,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-23,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-24,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-25,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-26,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-27,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-28,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-29,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-04-30,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-01,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-02,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-03,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-04,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-05,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-06,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-07,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
